kod;ust_kod;baslik;metin;sira;seviye;zorunluluk_tipi;kanit_beklentisi;dis_kontrol_id;kanit_tipi;kaynak_url;kaynak_yeri;erisim_tarihi;yururluk_tarihi;gereksinim_tipi
FZG-52;AILE-11;Veri Merkezi;Veri merkezi bünyesindeki kamera bileşenleri kullanıcı adı ve parola ile korunmalıdır. Erişim için güçlü parolalar kullanılmalıdır.;414;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-52;2026-09-09;2023-06-06;Seviye 1
FZG-53;AILE-11;Veri Merkezi;Veri merkezi bünyesindeki kameralar fiziksel erişime karşı koruma altına alınmalıdır.;415;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-53;2026-09-09;2023-06-06;Seviye 1
FZG-54;AILE-11;Veri Merkezi;Veri merkezi bünyesindeki kameralar kör nokta olmaksızın konumlandırılmalıdır.;416;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-54;2026-09-09;2023-06-06;Seviye 1
FZG-55;AILE-11;Veri Merkezi;Veri merkezi giriş çıkış kapıları otomatik olarak kapanmalıdır.;417;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-55;2026-09-09;2023-06-06;Seviye 1
FZG-56;AILE-11;Veri Merkezi;Veri merkezi giriş çıkış kapıları acil çıkış prosedürlerine uygun olmalıdır.;418;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-56;2026-09-09;2023-06-06;Seviye 1
FZG-57;AILE-11;Veri Merkezi;Veri merkezi giriş çıkış noktalarında olan sensörler yetkisiz erişime olanak vermeyecek şekilde konumlandırılmalıdır.;419;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-57;2026-09-09;2023-06-06;Seviye 1
FZG-58;AILE-11;Veri Merkezi;Veri merkezi kapıları açık kaldığında alarm üretebilmelidir.;420;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-58;2026-09-09;2023-06-06;Seviye 2
FZG-59;AILE-11;Veri Merkezi;Veri merkezi bünyesinde çevresel izleme sensörleri konumlandırılmalıdır.;421;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-59;2026-09-09;2023-06-06;Seviye 1
FZG-60;AILE-11;Veri Merkezi;Veri merkezi çevresel izleme sensörleri alarm üretme kabiliyetine sahip olmalıdır.;422;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-60;2026-09-09;2023-06-06;Seviye 1
FZG-61;AILE-11;Veri Merkezi;Veri merkezi çevresel izleme sensörleri merkezi olarak izlenebilmelidir.;423;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-61;2026-09-09;2023-06-06;Seviye 1
FZG-62;AILE-11;Veri Merkezi;Veri merkezi giriş çıkış kontrolleri, elektrik kesintilerinde aynı koruma seviyesine sahip olmalıdır.;424;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-62;2026-09-09;2023-06-06;Seviye 1
FZG-63;AILE-11;Veri Merkezi;Veri merkezi çevresel izleme bileşenleri yedek enerji kaynaklarıyla ya da kesintisiz enerji kaynakları üzerinden beslenmelidir.;425;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-63;2026-09-09;2023-06-06;Seviye 1
FZG-64;AILE-11;Veri Merkezi;Veri merkezi bünyesinde deprem koruma önlemleri alınmalıdır.;426;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-64;2026-09-09;2023-06-06;Seviye 1
FZG-65;AILE-11;Veri Merkezi;Veri merkezi bünyesinde su baskını koruma önlemleri alınmalıdır.;427;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-65;2026-09-09;2023-06-06;Seviye 1
FZG-66;AILE-11;Veri Merkezi;Veri merkezi yangın koruma/söndürme sistemleri bulundurulmalıdır.;428;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-66;2026-09-09;2023-06-06;Seviye 1
FZG-67;AILE-11;Veri Merkezi;Veri merkezi yangın koruma/söndürme sistemlerinin periyodik bakımları yapılmalıdır.;429;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-67;2026-09-09;2023-06-06;Seviye 1
FZG-68;AILE-11;Veri Merkezi;Veri merkezi yangın koruma/söndürme sistemleri elektronik ortamlar için uygun olmalıdır.;430;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-68;2026-09-09;2023-06-06;Seviye 1
FZG-69;AILE-11;Veri Merkezi;Veri merkezi uygun iklimlendirme altyapısına sahip olmalıdır.;431;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-69;2026-09-09;2023-06-06;Seviye 1
FZG-70;AILE-11;Veri Merkezi;Veri merkezi bünyesinde kablolama güvenliği ilkeleri uygulanmalıdır.;432;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-70;2026-09-09;2023-06-06;Seviye 1
FZG-71;AILE-11;Veri Merkezi;Veri merkezi bünyesinde kablolar etiketlenmelidir.;433;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-71;2026-09-09;2023-06-06;Seviye 1
FZG-72;AILE-11;Veri Merkezi;Veri merkezi bünyesinde yedek enerji besleme kaynakları bulundurulmalıdır.;434;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-72;2026-09-09;2023-06-06;Seviye 1
FZG-73;AILE-11;Veri Merkezi;Veri merkezi bünyesinde enerji besleme bileşenlerinin periyodik bakımları gerçekleştirilmelidir.;435;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-73;2026-09-09;2023-06-06;Seviye 1
FZG-74;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan ve kritik ekipmanların olduğu alanlar için giriş-çıkış kontrolleri uygulanmalıdır. (Bu kontroller kilitli kapı, kilitli kabin vb. uygulamaları da içerir.);436;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-74;2026-09-09;2023-06-06;Seviye 1
FZG-75;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan ve personel bulunan uç sahalarda giriş-çıkış kayıtları tutulmalıdır.;437;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-75;2026-09-09;2023-06-06;Seviye 1
FZG-76;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda bulunan kritik ekipmanlar kilitli alanlarda saklanmalıdır.;438;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-76;2026-09-09;2023-06-06;Seviye 1
FZG-77;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda deprem koruma önlemleri kapsamında panolar yere sabitlenmelidir. Panolar içerisindeki ekipmanlar da pano içerisinde sabitlenmelidir.;439;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-77;2026-09-09;2023-06-06;Seviye 1
FZG-78;AILE-11;Uç Saha;Su baskını tehditi olduğu değerlendirilen kontrol sistemi bileşeni olan uç sahalarda su baskını koruma önlemleri alınmalıdır.;440;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-78;2026-09-09;2023-06-06;Seviye 1
FZG-79;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda yangın koruma/söndürme önlemleri alınmalıdır.;441;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-79;2026-09-09;2023-06-06;Seviye 1
FZG-80;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda yangın koruma/söndürme bileşenlerinin periyodik bakımları yapılmalıdır.;442;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-80;2026-09-09;2023-06-06;Seviye 1
FZG-81;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda yangın koruma/söndürme bileşenleri elektronik ortamlar için uygun olmalıdır.;443;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-81;2026-09-09;2023-06-06;Seviye 1
FZG-82;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda kablolama güvenliği ilkeleri uygulanmalıdır.;444;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-82;2026-09-09;2023-06-06;Seviye 1
FZG-83;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda kablolar etiketlenmelidir.;445;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-83;2026-09-09;2023-06-06;Seviye 1
FZG-84;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda yedek enerji beslemeleri kullanılmalıdır.;446;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-84;2026-09-09;2023-06-06;Seviye 1
FZG-85;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda yedek enerji besleme bileşenlerinin periyodik bakımları gerçekleştirilmelidir.;447;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-85;2026-09-09;2023-06-06;Seviye 1
FZG-86;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda acil durum tahliye prosedürleri tanımlanmalı ve uygulanmalıdır. (elektriksel yangın ya da patlama anında ilgili lokasyonunun güvenli şekilde tahliye edilmesi vb.);448;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-86;2026-09-09;2023-06-06;Seviye 2
FZG-87;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda yer alan çevresel izleme sensörleri yetkisiz erişime olanak vermeyecek şekilde konumlandırılmalıdır.;449;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-87;2026-09-09;2023-06-06;Seviye 1
FZG-88;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda kapılar açık kaldığında alarm üretilebilmelidir.;450;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-88;2026-09-09;2023-06-06;Seviye 1
FZG-89;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda çevresel izleme sensörleri konumlandırılmalıdır.;451;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-89;2026-09-09;2023-06-06;Seviye 1
FZG-90;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda çevresel izleme sensörleri alarm üretebilmelidir.;452;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-90;2026-09-09;2023-06-06;Seviye 1
FZG-91;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda çevresel izleme sensörleri merkezi olarak izlenebilmelidir.;453;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-91;2026-09-09;2023-06-06;Seviye 1
FZG-92;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda giriş çıkış kontrolleri enerji olmadığında mevcut güvenlik seviyesini sürdürebilmelidir.;454;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-92;2026-09-09;2023-06-06;Seviye 1
FZG-93;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda çevresel izleme bileşenleri yedek enerji beslemelerinden veya kesintisiz güç kaynağından beslenebilmelidir.;455;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-93;2026-09-09;2023-06-06;Seviye 1
FZG-94;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda kullanılan fiziksel anahtarların yönetimi için tekil anahtar kullanılması durumunda kullanılacak anahtarın kopyalanmama özelliği olmalıdır. Anahtar dağıtımlarına ilişkin kayıtlar tutulmalı ve üç yıl süreyle saklanmalıdır. Personelin işten ayrılması durumunda bu anahtarlar teslim alınmalıdır.;456;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-94;2026-09-09;2023-06-06;Seviye 3
FZG-95;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda kullanılan tüm fiziksel anahtarlar kopyalamaya karşı korunmalıdır.;457;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-95;2026-09-09;2023-06-06;Seviye 1
FZG-96;AILE-11;Uç Saha;Kontrol sistemi bileşeni olan uç sahalarda ziyaretlere (trafo istasyonu vb.) ilişkin kayıtlar tutulmalı ve bir yıl süreyle saklanmalıdır.;458;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-96;2026-09-09;2023-06-06;Seviye 1
FZG-97;AILE-11;Veri Merkezi;Veri merkezleri en az TIER-III sertifikasına sahip olmalı ya da bu sertifikayı sağlayan ülke içi veri merkezlerinden hizmet alınmalıdır.;459;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 11-Fiziksel Güvenlik · FZG-97;2026-09-09;2023-06-06;Ek Kontrol
TDY-1;AILE-12;Politika, Prosedür, Süreç;Kuruluşun tedarikçiye olan bağımlılıklarını belirlemek için bağımlılık kriterleri tanımlanmalıdır.;460;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-1;2026-09-09;2023-06-06;Seviye 1
TDY-2;AILE-12;Politika, Prosedür, Süreç;Elektrik dağıtım şebekesi endüstriyel kontrol sistemlerinin (EKS) devamlılığının sağlanması için önem arz eden tüm EKS (EKS ile etkileşimi olan KBS varlıklarını da içerecek şekilde) tedarikçileri ve bu tedarikçilerin bağımlılıkları belirlenmelidir.;461;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-2;2026-09-09;2023-06-06;Seviye 1
TDY-3;AILE-12;Politika, Prosedür, Süreç;Kuruluş, tüm kritik veya tekil kaynak bağımlılıklarını tanımlamalıdır.;462;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-3;2026-09-09;2023-06-06;Seviye 1
TDY-4;AILE-12;Politika, Prosedür, Süreç;Kuruluş, tedarikçileri bağımlılıklarına göre önceliklendirmelidir.;463;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-4;2026-09-09;2023-06-06;Seviye 1
TDY-5;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçiler ve diğer bağımlılıklardan kaynaklanan önemli siber güvenlik riskleri tanımlanmalı ve adreslenmelidir.;464;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-5;2026-09-09;2023-06-06;Seviye 1
TDY-6;AILE-12;Tedarikçi Risk Yönetimi;Kuruluş, tedarikçi bağımlılıklarından kaynaklanan risk yönetimi aktivitelerini, mevcut risk yönetim süreçlerine dahil etmelidir.;465;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-6;2026-09-09;2023-06-06;Seviye 1
TDY-7;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçiler ve diğer üçüncü taraflar ile yapılan sözleşmelerde siber güvenlik gereksinimleri dikkate alınmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır);466;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-7;2026-09-09;2023-06-06;Seviye 1
TDY-8;AILE-12;Tedarikçi Risk Yönetimi;Üçüncü taraflarla (üretici, mühendislik firmaları, altyükleniciler) yapılan sözleşmeler ve anlaşmalar aşağıdakileri içermelidir: - Üçüncü tarafların sunduğu ürün ve hizmetlerde ortaya çıkan zafiyetler, - Üçüncü tarafların kendisine ya da sunduğu ürünlere yönelik saldırı/tehdit bilgileri. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);467;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-8;2026-09-09;2023-06-06;Seviye 2
TDY-9;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçiler kuruluşlara sunduğu ürün ve hizmetler için güvenli yazılım geliştirme süreçleri de dahil olacak şekilde siber güvenlik kontrollerine sahip olmalıdır. Sunulan ürün ve hizmetler bu kontrollere uygun olarak yürütülmelidir.;468;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-9;2026-09-09;2023-06-06;Seviye 1
TDY-10;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçiler ile yapılan sözleşmeler, tedarikçinin sağladığı hizmetlerin sahip olduğu veya gelecekte oluşabilecek güvenlik açıklarını bildirme sürecini içermelidir. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);469;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-10;2026-09-09;2023-06-06;Seviye 2
TDY-11;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçi tarafından sağlanan tüm yazılım ve yamaların bütünlüğü ve orjinalliği kontrol edilerek bu yazılım ve yamaların değiştirilmediği garanti altına alınmalıdır.;470;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-11;2026-09-09;2023-06-06;Seviye 1
TDY-12;AILE-12;Tedarikçi Risk Yönetimi;"Tedarikçilerin sisteme uzaktan erişim için talepleri kapsamında dokümante edilmiş uzak erişim bağlantı süreçleri ve kontrol yöntemleri tanımlanmalıdır. Tedarikçi erişimleri ""Kimlik ve Erişim Yönetimi"" başlığına uygun olarak yürütülmelidir.";471;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-12;2026-09-09;2023-06-06;Seviye 1
TDY-13;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçi ile yapılan sözleşmelerde, elektrik dağıtım şebekesi endüstriyel kontrol sistemlerinin (EKS) sürekliliğini tehdit eden arıza ve problemlere müdahale süreçleri belirlenmeli ve oluşabilecek riskler, risk yönetim sürecine dahil edilmelidir.;472;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-13;2026-09-09;2023-06-06;Seviye 1
TDY-14;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçilerin ve diğer harici kuruluşların değerlendirilmesi ve seçimi süreçlerinde, tedarikçilerin siber güvenlik gereksinimlerini karşılama yetenekleri değerlendirilmelidir.;473;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-14;2026-09-09;2023-06-06;Seviye 1
TDY-15;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçilerle yapılan sözleşmeler ya da yapılacak işi tanımlayan teknik şartnameler, bir siber güvenlik olayı veya ihlaline ilişkin bildirimleri de içermelidir. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);474;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-15;2026-09-09;2023-06-06;Seviye 2
TDY-16;AILE-12;Tedarikçi Risk Yönetimi;Kuruluşun bilgi varlıklarına geçici ya da kalıcı olarak erişebilen (uzak erişimler de dahil olmak üzere), bunu işletebilen, depolayabilen, iletebilen veya kuruluşun bilgi varlıkları için KBS altyapı bileşenlerini temin eden tedarikçilerin her biri ile sözleşme yapılmalı ve sözleşmeler bilgi güvenliği gereksinimlerini içermelidir.;475;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-16;2026-09-09;2023-06-06;Seviye 1
TDY-17;AILE-12;Tedarikçi Risk Yönetimi;Üçüncü taraflardan doğan risklere ilişkin azaltıcı/yok edici kontroller uygulanmalıdır.;476;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-17;2026-09-09;2023-06-06;Seviye 1
TDY-18;AILE-12;Tedarikçi Risk Yönetimi;Kuruluş tarafından üçüncü taraflara yönelik uygulanacak siber güvenlik kontrolleri, üçüncü tarafın kritikliğine ve risk seviyesine uyarlanabilir olmalıdır.;477;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-18;2026-09-09;2023-06-06;Seviye 1
TDY-19;AILE-12;Tedarikçi Risk Yönetimi;Üçüncü taraf siber güvenlik süreç yönetiminde ve seçiminde destek sonu (end of support), ömür sonu (end of life) durumları göz önünde bulundurulmalı, sözleşmelere dahil edilmelidir. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);478;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-19;2026-09-09;2023-06-06;Seviye 2
TDY-20;AILE-12;Tedarikçi Risk Yönetimi;Üçüncü tarafların lisanslı olmayan ürün sağlamasının önüne geçilmelidir. Bu konuyla ilgili oluşabilecek güvenlik ihlalleri sözleşme ya da teknik şartnamelerde ele alınmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır);479;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 12-Tedarikçi Yönetimi · TDY-20;2026-09-09;2023-06-06;Seviye 2
